code,year,risk,location.x,death,daly,location.y,female,gdp,pm,pop,pop65,tob,crd_death,crd_daly,location,sev,code_id
MAR,2016,Occupational risks,Morocco,897.0640587,26030.9393,Morocco,49.54108328,3140.855469,24.75459437,35023457,5.995544558,NA,9201.627392,274268.6522,Morocco,2.944382884,11
MAR,2017,Occupational asthmagens,Morocco,160.0109125,7028.50372,Morocco,49.5348638,3296.526611,28.01615651,35446392,6.215429486,NA,9470.920539,280208.8482,Morocco,15.20843332,11
MAR,2017,Occupational carcinogens,Morocco,3.430369392,112.2724832,Morocco,49.5348638,3296.526611,28.01615651,35446392,6.215429486,NA,9470.920539,280208.8482,Morocco,0.84423538,11
MAR,2017,"Occupational particulate matter, gases, and fumes",Morocco,761.5875439,19551.00244,Morocco,49.5348638,3296.526611,28.01615651,35446392,6.215429486,NA,9470.920539,280208.8482,Morocco,7.036241087,11
MAR,2017,Occupational risks,Morocco,925.0288258,26691.77864,Morocco,49.5348638,3296.526611,28.01615651,35446392,6.215429486,NA,9470.920539,280208.8482,Morocco,2.923028491,11
MAR,2018,Occupational asthmagens,Morocco,160.6332683,7024.212244,Morocco,49.52178668,3501.697998,23.18562838,35839760,6.458479354,14.9,9746.172633,286641.4187,Morocco,15.05877104,11
MAR,2018,Occupational carcinogens,Morocco,3.593517163,116.0025552,Morocco,49.52178668,3501.697998,23.18562838,35839760,6.458479354,14.9,9746.172633,286641.4187,Morocco,0.849176799,11
MAR,2018,"Occupational particulate matter, gases, and fumes",Morocco,787.9611027,20232.32985,Morocco,49.52178668,3501.697998,23.18562838,35839760,6.458479354,14.9,9746.172633,286641.4187,Morocco,7.040782285,11
MAR,2018,Occupational risks,Morocco,952.1878881,27372.54465,Morocco,49.52178668,3501.697998,23.18562838,35839760,6.458479354,14.9,9746.172633,286641.4187,Morocco,2.904372772,11
MAR,2019,Occupational asthmagens,Morocco,160.4806422,7009.157017,Morocco,49.50547345,3508.097656,20.92990599,36210898,6.720202023,14.9,9960.598016,291839.9129,Morocco,14.93442405,11
MAR,2019,Occupational carcinogens,Morocco,3.742492049,119.5421539,Morocco,49.50547345,3508.097656,20.92990599,36210898,6.720202023,14.9,9960.598016,291839.9129,Morocco,0.854220829,11
MAR,2019,"Occupational particulate matter, gases, and fumes",Morocco,810.9830219,20855.06068,Morocco,49.50547345,3508.097656,20.92990599,36210898,6.720202023,14.9,9960.598016,291839.9129,Morocco,7.042806641,11
MAR,2019,Occupational risks,Morocco,975.2061562,27983.75985,Morocco,49.50547345,3508.097656,20.92990599,36210898,6.720202023,14.9,9960.598016,291839.9129,Morocco,2.888520851,11
MAR,2020,Occupational asthmagens,Morocco,159.8264421,7045.573697,Morocco,49.50890286,3268.030273,21.32126421,36584208,6.97052127,14.5,10079.16405,296747.4678,Morocco,14.836722,11
MAR,2020,Occupational carcinogens,Morocco,3.861669675,122.9452673,Morocco,49.50890286,3268.030273,21.32126421,36584208,6.97052127,14.5,10079.16405,296747.4678,Morocco,0.859779699,11
MAR,2020,"Occupational particulate matter, gases, and fumes",Morocco,825.1651406,21367.22669,Morocco,49.50890286,3268.030273,21.32126421,36584208,6.97052127,14.5,10079.16405,296747.4678,Morocco,7.039193197,11
MAR,2020,Occupational risks,Morocco,988.8532523,28535.74565,Morocco,49.50890286,3268.030273,21.32126421,36584208,6.97052127,14.5,10079.16405,296747.4678,Morocco,2.87604973,11
MAR,2021,Occupational asthmagens,Morocco,159.6192858,7097.551137,Morocco,49.52326164,3785.936279,NA,36954442,7.218416297,NA,10116.93869,299465.0933,Morocco,14.88109904,11
MAR,2021,Occupational carcinogens,Morocco,3.934931002,125.7084077,Morocco,49.52326164,3785.936279,NA,36954442,7.218416297,NA,10116.93869,299465.0933,Morocco,0.866358188,11
MAR,2021,"Occupational particulate matter, gases, and fumes",Morocco,830.3604657,21642.0571,Morocco,49.52326164,3785.936279,NA,36954442,7.218416297,NA,10116.93869,299465.0933,Morocco,7.031617823,11
MAR,2021,Occupational risks,Morocco,993.9146825,28865.31664,Morocco,49.52326164,3785.936279,NA,36954442,7.218416297,NA,10116.93869,299465.0933,Morocco,2.882075478,11
OMN,1990,Occupational asthmagens,Oman,4.872442364,323.1343573,Oman,42.47117555,7545.703052,47.65770822,1763954,2.453040159,NA,190.5855412,9557.646938,Oman,19.22851816,12
OMN,1990,Occupational carcinogens,Oman,0.00899585,2.428148333,Oman,42.47117555,7545.703052,47.65770822,1763954,2.453040159,NA,190.5855412,9557.646938,Oman,1.089826949,12
OMN,1990,"Occupational particulate matter, gases, and fumes",Oman,9.27152694,285.5561274,Oman,42.47117555,7545.703052,47.65770822,1763954,2.453040159,NA,190.5855412,9557.646938,Oman,4.210611781,12
OMN,1990,Occupational risks,Oman,14.15296515,611.118633,Oman,42.47117555,7545.703052,47.65770822,1763954,2.453040159,NA,190.5855412,9557.646938,Oman,3.059265202,12
OMN,1991,Occupational asthmagens,Oman,4.800075329,321.752576,Oman,41.69069708,6977.328592,45.29504694,1851473,2.432549651,NA,190.0937026,9595.133603,Oman,19.06513761,12
OMN,1991,Occupational carcinogens,Oman,0.008983423,2.492976923,Oman,41.69069708,6977.328592,45.29504694,1851473,2.432549651,NA,190.0937026,9595.133603,Oman,1.084302578,12
OMN,1991,"Occupational particulate matter, gases, and fumes",Oman,9.382767983,288.6044844,Oman,41.69069708,6977.328592,45.29504694,1851473,2.432549651,NA,190.0937026,9595.133603,Oman,4.129783702,12
OMN,1991,Occupational risks,Oman,14.19182673,612.8500372,Oman,41.69069708,6977.328592,45.29504694,1851473,2.432549651,NA,190.0937026,9595.133603,Oman,3.026225327,12
OMN,1992,Occupational asthmagens,Oman,4.729877789,320.3139958,Oman,40.97915685,7317.788158,43.423942,1938238,2.418897365,NA,189.9286319,9632.120426,Oman,18.8108773,12
OMN,1992,Occupational carcinogens,Oman,0.009332107,2.570915998,Oman,40.97915685,7317.788158,43.423942,1938238,2.418897365,NA,189.9286319,9632.120426,Oman,1.077683403,12
OMN,1992,"Occupational particulate matter, gases, and fumes",Oman,9.486206644,291.3401944,Oman,40.97915685,7317.788158,43.423942,1938238,2.418897365,NA,189.9286319,9632.120426,Oman,4.033914267,12
OMN,1992,Occupational risks,Oman,14.22541654,614.2251062,Oman,40.97915685,7317.788158,43.423942,1938238,2.418897365,NA,189.9286319,9632.120426,Oman,2.98209308,12
OMN,1993,Occupational asthmagens,Oman,4.640827591,318.4520445,Oman,40.35982062,7038.930159,42.06362631,2021675,2.413815277,NA,189.1288358,9652.53252,Oman,18.53196841,12
OMN,1993,Occupational carcinogens,Oman,0.009536329,2.633138658,Oman,40.35982062,7038.930159,42.06362631,2021675,2.413815277,NA,189.1288358,9652.53252,Oman,1.070760347,12
OMN,1993,"Occupational particulate matter, gases, and fumes",Oman,9.538359695,292.5130117,Oman,40.35982062,7038.930159,42.06362631,2021675,2.413815277,NA,189.1288358,9652.53252,Oman,3.924236108,12
OMN,1993,Occupational risks,Oman,14.18872362,613.5981949,Oman,40.35982062,7038.930159,42.06362631,2021675,2.413815277,NA,189.1288358,9652.53252,Oman,2.934653709,12
OMN,1994,Occupational asthmagens,Oman,4.574890713,316.1419322,Oman,40.2416618,7068.38997,41.23333276,2081834,2.419740858,NA,189.3261385,9715.594249,Oman,18.16835645,12
OMN,1994,Occupational carcinogens,Oman,0.009930266,2.698859493,Oman,40.2416618,7068.38997,41.23333276,2081834,2.419740858,NA,189.3261385,9715.594249,Oman,1.0550757,12
OMN,1994,"Occupational particulate matter, gases, and fumes",Oman,9.578704365,293.3859162,Oman,40.2416618,7068.38997,41.23333276,2081834,2.419740858,NA,189.3261385,9715.594249,Oman,3.803004888,12
OMN,1994,Occupational risks,Oman,14.16352534,612.2267079,Oman,40.2416618,7068.38997,41.23333276,2081834,2.419740858,NA,189.3261385,9715.594249,Oman,2.876478683,12
OMN,1995,Occupational asthmagens,Oman,4.511323938,314.3750742,Oman,40.53780027,7414.302792,40.95229427,2120528,2.433616164,NA,188.2742662,9712.386102,Oman,17.81015778,12
OMN,1995,Occupational carcinogens,Oman,0.010825669,2.76818821,Oman,40.53780027,7414.302792,40.95229427,2120528,2.433616164,NA,188.2742662,9712.386102,Oman,1.03564054,12
OMN,1995,"Occupational particulate matter, gases, and fumes",Oman,9.559581003,292.9277215,Oman,40.53780027,7414.302792,40.95229427,2120528,2.433616164,NA,188.2742662,9712.386102,Oman,3.679408074,12
OMN,1995,Occupational risks,Oman,14.08173061,610.0709839,Oman,40.53780027,7414.302792,40.95229427,2120528,2.433616164,NA,188.2742662,9712.386102,Oman,2.816225359,12
OMN,1996,Occupational asthmagens,Oman,4.484489701,314.2222196,Oman,40.80645326,8068.000768,41.55633613,2156926,2.45140538,NA,186.8081504,9665.912633,Oman,17.53033998,12
OMN,1996,Occupational carcinogens,Oman,0.010884879,2.80353153,Oman,40.80645326,8068.000768,41.55633613,2156926,2.45140538,NA,186.8081504,9665.912633,Oman,1.02399101,12
OMN,1996,"Occupational particulate matter, gases, and fumes",Oman,9.517392728,291.9189236,Oman,40.80645326,8068.000768,41.55633613,2156926,2.45140538,NA,186.8081504,9665.912633,Oman,3.557978866,12
OMN,1996,Occupational risks,Oman,14.01276731,608.9446747,Oman,40.80645326,8068.000768,41.55633613,2156926,2.45140538,NA,186.8081504,9665.912633,Oman,2.769544743,12
OMN,1997,Occupational asthmagens,Oman,4.342181115,308.3651924,Oman,41.04951797,8234.640638,43.00058158,2190720,2.472862239,NA,184.9984549,9592.717371,Oman,16.9217267,12
OMN,1997,Occupational carcinogens,Oman,0.011011194,2.838364971,Oman,41.04951797,8234.640638,43.00058158,2190720,2.472862239,NA,184.9984549,9592.717371,Oman,1.004518091,12
OMN,1997,"Occupational particulate matter, gases, and fumes",Oman,9.470872184,290.8058555,Oman,41.04951797,8234.640638,43.00058158,2190720,2.472862239,NA,184.9984549,9592.717371,Oman,3.439196498,12
OMN,1997,Occupational risks,Oman,13.82406449,602.0094129,Oman,41.04951797,8234.640638,43.00058158,2190720,2.472862239,NA,184.9984549,9592.717371,Oman,2.682168959,12
OMN,1998,Occupational asthmagens,Oman,4.127100371,299.3694509,Oman,41.27215028,7219.029324,44.733210390000004,2222489,2.496412806,NA,183.3142863,9507.936272,Oman,16.17872961,12
OMN,1998,Occupational carcinogens,Oman,0.011237603,2.876419766,Oman,41.27215028,7219.029324,44.733210390000004,2222489,2.496412806,NA,183.3142863,9507.936272,Oman,0.977562718,12
OMN,1998,"Occupational particulate matter, gases, and fumes",Oman,9.440049991,289.8606814,Oman,41.27215028,7219.029324,44.733210390000004,2222489,2.496412806,NA,183.3142863,9507.936272,Oman,3.324954732,12
OMN,1998,Occupational risks,Oman,13.57838797,592.106552,Oman,41.27215028,7219.029324,44.733210390000004,2222489,2.496412806,NA,183.3142863,9507.936272,Oman,2.576831773,12
OMN,1999,Occupational asthmagens,Oman,3.985896278,294.7511589,Oman,41.48116946,7915.441694,46.20240235,2252909,2.517922943,NA,181.80777,9442.069551,Oman,15.70140174,12
OMN,1999,Occupational carcinogens,Oman,0.011543173,2.919314492,Oman,41.48116946,7915.441694,46.20240235,2252909,2.517922943,NA,181.80777,9442.069551,Oman,0.968246079,12
OMN,1999,"Occupational particulate matter, gases, and fumes",Oman,9.423047002,289.3413964,Oman,41.48116946,7915.441694,46.20240235,2252909,2.517922943,NA,181.80777,9442.069551,Oman,3.218953759,12
OMN,1999,Occupational risks,Oman,13.42048645,587.0118698,Oman,41.48116946,7915.441694,46.20240235,2252909,2.517922943,NA,181.80777,9442.069551,Oman,2.511635074,12
OMN,2000,Occupational asthmagens,Oman,3.8657644,291.351683,Oman,41.68474917,9753.847552,46.85633724,2282131,2.533421058,7.6,180.4398554,9403.456218,Oman,15.31453116,12
OMN,2000,Occupational carcinogens,Oman,0.012854464,2.99992608,Oman,41.68474917,9753.847552,46.85633724,2282131,2.533421058,7.6,180.4398554,9403.456218,Oman,0.965574012,12
OMN,2000,"Occupational particulate matter, gases, and fumes",Oman,9.41743535,289.8158141,Oman,41.68474917,9753.847552,46.85633724,2282131,2.533421058,7.6,180.4398554,9403.456218,Oman,3.129325031,12
OMN,2000,Occupational risks,Oman,13.29605421,584.1674232,Oman,41.68474917,9753.847552,46.85633724,2282131,2.533421058,7.6,180.4398554,9403.456218,Oman,2.461967614,12
OMN,2001,Occupational asthmagens,Oman,3.831288698,297.1441126,Oman,41.88632496,9611.963602,46.90931106,2310217,2.539696487,NA,176.15684,9375.865288,Oman,15.53109864,12
OMN,2001,Occupational carcinogens,Oman,0.013114327,3.046436286,Oman,41.88632496,9611.963602,46.90931106,2310217,2.539696487,NA,176.15684,9375.865288,Oman,0.993529923,12
OMN,2001,"Occupational particulate matter, gases, and fumes",Oman,9.230224678,288.6796395,Oman,41.88632496,9611.963602,46.90931106,2310217,2.539696487,NA,176.15684,9375.865288,Oman,3.064132676,12
OMN,2001,Occupational risks,Oman,13.0746277,588.8701883,Oman,41.88632496,9611.963602,46.90931106,2310217,2.539696487,NA,176.15684,9375.865288,Oman,2.499282125,12
OMN,2002,Occupational asthmagens,Oman,3.778556273,303.8207365,Oman,42.08301599,9869.130502,46.94291273,2337140,2.530057564,NA,174.816593,9411.23403,Oman,15.76777487,12
OMN,2002,Occupational carcinogens,Oman,0.013426166,3.094014244,Oman,42.08301599,9869.130502,46.94291273,2337140,2.530057564,NA,174.816593,9411.23403,Oman,1.027252703,12
OMN,2002,"Occupational particulate matter, gases, and fumes",Oman,9.228015667,290.2984071,Oman,42.08301599,9869.130502,46.94291273,2337140,2.530057564,NA,174.816593,9411.23403,Oman,3.023290767,12
OMN,2002,Occupational risks,Oman,13.01999811,597.2131579,Oman,42.08301599,9869.130502,46.94291273,2337140,2.530057564,NA,174.816593,9411.23403,Oman,2.545123079,12
OMN,2003,Occupational asthmagens,Oman,3.722838604,310.8234618,Oman,42.26426477,10463.54258,46.95626142,2363796,2.511553982,NA,174.1549922,9476.55163,Oman,15.99708851,12
OMN,2003,Occupational carcinogens,Oman,0.013850639,3.15278187,Oman,42.26426477,10463.54258,46.95626142,2363796,2.511553982,NA,174.1549922,9476.55163,Oman,1.064216582,12
OMN,2003,"Occupational particulate matter, gases, and fumes",Oman,9.210812905,290.9614846,Oman,42.26426477,10463.54258,46.95626142,2363796,2.511553982,NA,174.1549922,9476.55163,Oman,3.010815136,12
OMN,2003,Occupational risks,Oman,12.94750215,604.9377283,Oman,42.26426477,10463.54258,46.95626142,2363796,2.511553982,NA,174.1549922,9476.55163,Oman,2.595583751,12
OMN,2004,Occupational asthmagens,Oman,3.685510553,319.1091764,Oman,42.30447921,11800.85074,46.94847629,2404821,2.522724145,NA,171.7581298,9541.994926,Oman,16.16317608,12
OMN,2004,Occupational carcinogens,Oman,0.014370244,3.232202988,Oman,42.30447921,11800.85074,46.94847629,2404821,2.522724145,NA,171.7581298,9541.994926,Oman,1.098667549,12
OMN,2004,"Occupational particulate matter, gases, and fumes",Oman,9.106740203,291.2722089,Oman,42.30447921,11800.85074,46.94847629,2404821,2.522724145,NA,171.7581298,9541.994926,Oman,3.02638015,12
OMN,2004,Occupational risks,Oman,12.806621,613.6135882,Oman,42.30447921,11800.85074,46.94847629,2404821,2.522724145,NA,171.7581298,9541.994926,Oman,2.640976279,12
OMN,2005,Occupational asthmagens,Oman,3.720676505,331.2087036,Oman,42.22041359,14434.85779,46.91867651,2459802,2.55721802,7.7,173.3340754,9683.598671,Oman,16.40104984,12
OMN,2005,Occupational carcinogens,Oman,0.014809806,3.340526562,Oman,42.22041359,14434.85779,46.91867651,2459802,2.55721802,7.7,173.3340754,9683.598671,Oman,1.137148552,12
OMN,2005,"Occupational particulate matter, gases, and fumes",Oman,9.164017879,294.4605578,Oman,42.22041359,14434.85779,46.91867651,2459802,2.55721802,7.7,173.3340754,9683.598671,Oman,3.076674932,12
OMN,2005,Occupational risks,Oman,12.89950419,629.009788,Oman,42.22041359,14434.85779,46.91867651,2459802,2.55721802,7.7,173.3340754,9683.598671,Oman,2.700233664,12
OMN,2006,Occupational asthmagens,Oman,3.738383396,343.3137245,Oman,42.14186757,16930.85651,46.43754738,2514795,2.58331196,NA,175.8337423,9900.936722,Oman,16.5017121,12
OMN,2006,Occupational carcinogens,Oman,0.014068874,3.45586955,Oman,42.14186757,16930.85651,46.43754738,2514795,2.58331196,NA,175.8337423,9900.936722,Oman,1.172253511,12
OMN,2006,"Occupational particulate matter, gases, and fumes",Oman,9.228819367,297.4314346,Oman,42.14186757,16930.85651,46.43754738,2514795,2.58331196,NA,175.8337423,9900.936722,Oman,3.157990204,12
OMN,2006,Occupational risks,Oman,12.98127164,644.2010287,Oman,42.14186757,16930.85651,46.43754738,2514795,2.58331196,NA,175.8337423,9900.936722,Oman,2.746142478,12
OMN,2007,Occupational asthmagens,Oman,3.738632598,356.1369862,Oman,42.068786,18792.65377,45.3496774,2570174,2.602022276,NA,182.875908,10262.30599,Oman,16.57042874,12
OMN,2007,Occupational carcinogens,Oman,0.014103254,3.625700744,Oman,42.068786,18792.65377,45.3496774,2570174,2.602022276,NA,182.875908,10262.30599,Oman,1.204886446,12
OMN,2007,"Occupational particulate matter, gases, and fumes",Oman,9.516774454,304.5200435,Oman,42.068786,18792.65377,45.3496774,2570174,2.602022276,NA,182.875908,10262.30599,Oman,3.265648407,12
OMN,2007,Occupational risks,Oman,13.26951031,664.2827304,Oman,42.068786,18792.65377,45.3496774,2570174,2.602022276,NA,182.875908,10262.30599,Oman,2.788636435,12
OMN,2008,Occupational asthmagens,Oman,3.827663182,373.8897462,Oman,42.00121148,26576.77924,44.06504057,2626529,2.618798422,NA,196.9368185,10794.08597,Oman,16.77661432,12
OMN,2008,Occupational carcinogens,Oman,0.015457637,3.864468249,Oman,42.00121148,26576.77924,44.06504057,2626529,2.618798422,NA,196.9368185,10794.08597,Oman,1.251139911,12
OMN,2008,"Occupational particulate matter, gases, and fumes",Oman,10.38835841,323.8807227,Oman,42.00121148,26576.77924,44.06504057,2626529,2.618798422,NA,196.9368185,10794.08597,Oman,3.400699581,12
OMN,2008,Occupational risks,Oman,14.23147923,701.6349371,Oman,42.00121148,26576.77924,44.06504057,2626529,2.618798422,NA,196.9368185,10794.08597,Oman,2.856847725,12
OMN,2009,Occupational asthmagens,Oman,3.75312269,380.2438487,Oman,41.93973983,20655.91802,42.99361087,2684659,2.637560301,NA,215.2431971,11377.05923,Oman,16.56688401,12
OMN,2009,Occupational carcinogens,Oman,0.01669339,4.127721462,Oman,41.93973983,20655.91802,42.99361087,2684659,2.637560301,NA,215.2431971,11377.05923,Oman,1.265792833,12
OMN,2009,"Occupational particulate matter, gases, and fumes",Oman,11.46859529,346.448936,Oman,41.93973983,20655.91802,42.99361087,2684659,2.637560301,NA,215.2431971,11377.05923,Oman,3.552231844,12
OMN,2009,Occupational risks,Oman,15.23841137,730.8205062,Oman,41.93973983,20655.91802,42.99361087,2684659,2.637560301,NA,215.2431971,11377.05923,Oman,2.864309109,12
OMN,2010,Occupational asthmagens,Oman,3.670501634,390.2625093,Oman,41.75370977,23570.17981,42.54536231,2757446,2.653542445,7.7,220.3154595,11772.68846,Oman,16.60935387,12
OMN,2010,Occupational carcinogens,Oman,0.016580342,4.352218914,Oman,41.75370977,23570.17981,42.54536231,2757446,2.653542445,7.7,220.3154595,11772.68846,Oman,1.304147224,12
OMN,2010,"Occupational particulate matter, gases, and fumes",Oman,11.71882661,359.9452373,Oman,41.75370977,23570.17981,42.54536231,2757446,2.653542445,7.7,220.3154595,11772.68846,Oman,3.722822195,12
OMN,2010,Occupational risks,Oman,15.40590859,754.5599656,Oman,41.75370977,23570.17981,42.54536231,2757446,2.653542445,7.7,220.3154595,11772.68846,Oman,2.916081833,12
OMN,2011,Occupational asthmagens,Oman,3.529560816,400.1308744,Oman,39.25752487,25188.00742,49.24816226,3076763,2.649034066,NA,224.8809955,12112.4909,Oman,16.74235016,12
OMN,2011,Occupational carcinogens,Oman,0.018001303,4.609845275,Oman,39.25752487,25188.00742,49.24816226,3076763,2.649034066,NA,224.8809955,12112.4909,Oman,1.331429204,12
OMN,2011,"Occupational particulate matter, gases, and fumes",Oman,11.87030665,368.8606634,Oman,39.25752487,25188.00742,49.24816226,3076763,2.649034066,NA,224.8809955,12112.4909,Oman,3.899578088,12
OMN,2011,Occupational risks,Oman,15.41786877,773.6013831,Oman,39.25752487,25188.00742,49.24816226,3076763,2.649034066,NA,224.8809955,12112.4909,Oman,2.964726357,12
OMN,2012,Occupational asthmagens,Oman,3.398525535,409.8551334,Oman,36.27329893,24642.29788,52.31078211,3547106,2.627353486,NA,232.0661942,12457.65326,Oman,16.89414619,12
OMN,2012,Occupational carcinogens,Oman,0.020642957,4.8879482,Oman,36.27329893,24642.29788,52.31078211,3547106,2.627353486,NA,232.0661942,12457.65326,Oman,1.359646737,12
OMN,2012,"Occupational particulate matter, gases, and fumes",Oman,12.01228568,377.7898282,Oman,36.27329893,24642.29788,52.31078211,3547106,2.627353486,NA,232.0661942,12457.65326,Oman,4.081196102,12
OMN,2012,Occupational risks,Oman,15.43145417,792.5329098,Oman,36.27329893,24642.29788,52.31078211,3547106,2.627353486,NA,232.0661942,12457.65326,Oman,3.015861379,12
OMN,2013,Occupational asthmagens,Oman,3.340910231,423.242034,Oman,35.30250564,23458.02338,47.64907837,3833913,2.577405904,NA,234.9955187,12839.3825,Oman,17.15277183,12
OMN,2013,Occupational carcinogens,Oman,0.020508734,5.159557243,Oman,35.30250564,23458.02338,47.64907837,3833913,2.577405904,NA,234.9955187,12839.3825,Oman,1.394345902,12
OMN,2013,"Occupational particulate matter, gases, and fumes",Oman,12.35360674,392.7599556,Oman,35.30250564,23458.02338,47.64907837,3833913,2.577405904,NA,234.9955187,12839.3825,Oman,4.268066942,12
OMN,2013,Occupational risks,Oman,15.7150257,821.1615468,Oman,35.30250564,23458.02338,47.64907837,3833913,2.577405904,NA,234.9955187,12839.3825,Oman,3.083030892,12
OMN,2014,Occupational asthmagens,Oman,3.347137614,439.5188479,Oman,35.34125067,23160.65023,41.25635267,4002439,2.563836701,NA,245.6467751,13387.00096,Oman,17.42035727,12
OMN,2014,Occupational carcinogens,Oman,0.020992111,5.44779577,Oman,35.34125067,23160.65023,41.25635267,4002439,2.563836701,NA,245.6467751,13387.00096,Oman,1.42619858,12
OMN,2014,"Occupational particulate matter, gases, and fumes",Oman,13.03729514,414.9760714,Oman,35.34125067,23160.65023,41.25635267,4002439,2.563836701,NA,245.6467751,13387.00096,Oman,4.457813766,12
OMN,2014,Occupational risks,Oman,16.40542487,859.942715,Oman,35.34125067,23160.65023,41.25635267,4002439,2.563836701,NA,245.6467751,13387.00096,Oman,3.149561341,12
OMN,2015,Occupational asthmagens,Oman,3.380367599,458.4889429,Oman,35.22475474,18808.30779,47.91899505,4184895,2.574915261,7.8,266.5373056,14172.23774,Oman,17.68467626,12
OMN,2015,Occupational carcinogens,Oman,0.020192984,5.706589907,Oman,35.22475474,18808.30779,47.91899505,4184895,2.574915261,7.8,266.5373056,14172.23774,Oman,1.454958143,12
OMN,2015,"Occupational particulate matter, gases, and fumes",Oman,14.32958435,449.1223649,Oman,35.22475474,18808.30779,47.91899505,4184895,2.574915261,7.8,266.5373056,14172.23774,Oman,4.64789815,12
OMN,2015,Occupational risks,Oman,17.73014493,913.3178977,Oman,35.22475474,18808.30779,47.91899505,4184895,2.574915261,7.8,266.5373056,14172.23774,Oman,3.213118155,12
OMN,2016,Occupational asthmagens,Oman,3.432636091,481.0190142,Oman,34.80864984,17110.18975,45.48033855,4390877,2.550139465,NA,287.4860303,15013.73407,Oman,18.01267174,12
OMN,2016,Occupational carcinogens,Oman,0.021320418,6.032007632,Oman,34.80864984,17110.18975,45.48033855,4390877,2.550139465,NA,287.4860303,15013.73407,Oman,1.488754477,12
OMN,2016,"Occupational particulate matter, gases, and fumes",Oman,15.64944665,485.1920556,Oman,34.80864984,17110.18975,45.48033855,4390877,2.550139465,NA,287.4860303,15013.73407,Oman,4.838036643,12
OMN,2016,Occupational risks,Oman,19.10340315,972.2430774,Oman,34.80864984,17110.18975,45.48033855,4390877,2.550139465,NA,287.4860303,15013.73407,Oman,3.285688346,12
OMN,2017,Occupational asthmagens,Oman,3.481065514,505.9708915,Oman,34.69718431,17820.06618,48.70468521,4537396,2.550184891,NA,285.388382,15463.92672,Oman,18.33425059,12
OMN,2017,Occupational carcinogens,Oman,0.021857919,6.336173075,Oman,34.69718431,17820.06618,48.70468521,4537396,2.550184891,NA,285.388382,15463.92672,Oman,1.522004415,12
OMN,2017,"Occupational particulate matter, gases, and fumes",Oman,15.41316162,496.2803614,Oman,34.69718431,17820.06618,48.70468521,4537396,2.550184891,NA,285.388382,15463.92672,Oman,5.026168399,12
OMN,2017,Occupational risks,Oman,18.91608505,1008.587426,Oman,34.69718431,17820.06618,48.70468521,4537396,2.550184891,NA,285.388382,15463.92672,Oman,3.356908178,12
OMN,2018,Occupational asthmagens,Oman,3.498578673,529.9893796,Oman,35.21407049,19901.76156,49.6250529,4597877,2.583561654,7.9,273.3768556,15789.24594,Oman,18.54818636,12
OMN,2018,Occupational carcinogens,Oman,0.021986719,6.638093818,Oman,35.21407049,19901.76156,49.6250529,4597877,2.583561654,7.9,273.3768556,15789.24594,Oman,1.545212869,12
OMN,2018,"Occupational particulate matter, gases, and fumes",Oman,14.66353873,502.5118087,Oman,35.21407049,19901.76156,49.6250529,4597877,2.583561654,7.9,273.3768556,15789.24594,Oman,5.206666719,12
OMN,2018,Occupational risks,Oman,18.18410412,1039.139282,Oman,35.21407049,19901.76156,49.6250529,4597877,2.583561654,7.9,273.3768556,15789.24594,Oman,3.409089296,12
OMN,2019,Occupational asthmagens,Oman,3.660027008,559.551819,Oman,36.34657819,19180.186420000002,44.89776437,4591241,2.610742934,7.9,280.307102,16461.14945,Oman,18.76410532,12
OMN,2019,Occupational carcinogens,Oman,0.023608705,7.012164008,Oman,36.34657819,19180.186420000002,44.89776437,4591241,2.610742934,7.9,280.307102,16461.14945,Oman,1.562515417,12
OMN,2019,"Occupational particulate matter, gases, and fumes",Oman,15.01799217,529.4482491,Oman,36.34657819,19180.186420000002,44.89776437,4591241,2.610742934,7.9,280.307102,16461.14945,Oman,5.379788969,12
OMN,2019,Occupational risks,Oman,18.70162788,1096.012232,Oman,36.34657819,19180.186420000002,44.89776437,4591241,2.610742934,7.9,280.307102,16461.14945,Oman,3.456542462,12
OMN,2020,Occupational asthmagens,Oman,3.094437372,566.3651154,Oman,37.8940302,16784.86306,39.58357689,4522497,2.607022471,8,285.0734812,16674.11693,Oman,18.92769261,12
OMN,2020,Occupational carcinogens,Oman,0.020994254,7.263184796,Oman,37.8940302,16784.86306,39.58357689,4522497,2.607022471,8,285.0734812,16674.11693,Oman,1.569956743,12
OMN,2020,"Occupational particulate matter, gases, and fumes",Oman,15.05835445,528.787088,Oman,37.8940302,16784.86306,39.58357689,4522497,2.607022471,8,285.0734812,16674.11693,Oman,5.541889873,12
OMN,2020,Occupational risks,Oman,18.17378608,1102.415388,Oman,37.8940302,16784.86306,39.58357689,4522497,2.607022471,8,285.0734812,16674.11693,Oman,3.490428731,12
OMN,2021,Occupational asthmagens,Oman,3.504286297,612.9163735,Oman,38.87322617,19403.46002,NA,4500424,2.615964629,NA,276.0246068,17147.11703,Oman,19.10424185,12
OMN,2021,Occupational carcinogens,Oman,0.025694412,7.811280696,Oman,38.87322617,19403.46002,NA,4500424,2.615964629,NA,276.0246068,17147.11703,Oman,1.572833603,12
OMN,2021,"Occupational particulate matter, gases, and fumes",Oman,14.63155608,553.6333202,Oman,38.87322617,19403.46002,NA,4500424,2.615964629,NA,276.0246068,17147.11703,Oman,5.691533422,12
